sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
1061,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1062,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1063,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1064,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1065,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1066,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1067,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1068,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1069,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1070,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1071,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1072,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1073,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1074,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1075,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1076,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1077,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1078,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1079,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1080,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1081,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1082,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1083,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1084,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1085,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1086,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1087,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1088,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1089,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1090,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1091,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1092,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1093,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1094,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1095,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1096,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1097,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1098,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1099,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1100,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1101,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1102,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1103,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1104,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1105,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1106,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1107,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1108,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1109,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1110,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1111,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1112,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1113,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1114,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1115,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1116,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1117,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1118,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1119,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1120,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1121,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1122,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1123,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1124,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1125,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1126,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1127,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1128,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1129,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1130,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1131,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1132,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1133,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1134,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1135,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1136,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1137,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1138,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1139,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1140,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1141,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1142,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1143,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1144,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1145,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1146,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1147,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1148,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1149,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1150,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1151,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1152,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1153,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1154,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1155,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1156,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1157,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1158,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1159,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1160,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1161,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1162,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1163,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1164,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1165,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1166,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1167,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1168,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1169,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1170,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1171,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1172,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1173,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1174,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1175,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1176,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1177,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1178,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1179,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1180,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1181,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1182,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1183,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1184,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1185,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1186,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1187,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1188,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1189,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1190,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1191,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1192,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1193,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1194,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1195,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1196,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1197,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1198,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1199,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1200,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1201,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1202,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1203,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1204,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1205,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1206,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1207,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1208,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1209,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1210,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1211,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1212,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1213,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1214,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1215,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1216,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1217,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1218,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1219,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1220,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1221,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1222,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1223,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1224,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1225,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1226,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1227,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1228,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1229,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1230,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1231,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1232,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1233,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1234,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1235,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1236,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1237,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1238,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1239,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1240,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1241,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1242,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1243,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1244,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1245,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1246,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1247,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1248,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1249,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1250,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1251,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1252,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1253,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1254,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1255,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1256,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1257,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1258,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1259,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1260,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1261,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1262,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1263,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1264,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1265,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1266,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1267,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1268,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1269,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1270,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1271,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1272,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1273,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1274,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1275,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1276,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1277,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1278,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1279,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1280,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1281,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1282,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1283,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1284,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1285,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1286,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1287,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1288,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1289,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1290,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1291,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1292,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1293,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1294,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1295,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1296,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1297,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1298,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1299,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1300,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1301,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1302,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1303,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1304,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1305,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1306,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1307,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1308,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1309,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1310,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1311,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1312,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1313,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1314,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1315,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1316,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1317,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1318,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1319,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1320,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1321,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1322,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1323,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1324,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1325,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1326,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1327,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1328,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1329,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1330,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1331,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1332,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1333,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1334,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1335,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1336,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1337,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1338,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1339,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1340,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1341,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1342,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1343,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1344,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1345,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1346,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1347,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1348,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1349,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1350,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1351,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1352,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1353,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1354,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1355,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1356,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1357,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1358,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1359,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1360,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1361,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1362,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1363,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1364,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1365,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1366,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1367,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1368,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1369,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1370,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1371,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1372,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1373,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1374,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1375,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1376,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1377,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1378,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1379,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1380,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1381,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1382,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1383,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1384,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1385,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1386,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1387,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1388,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1389,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1390,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1391,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1392,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1393,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1394,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1395,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1396,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1397,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1398,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1399,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1400,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1401,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1402,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1403,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1404,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1405,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1406,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1407,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1408,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1409,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1410,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1411,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1412,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1413,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1414,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1415,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1416,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1417,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
1418,position_evaluated,RISHABH-EQ,hold,hold,True,target and post-trail stop decision
